id,date,version,value
963,2009-03-17 09:25:33,less fit and older,4.767353809311581
964,2009-03-04 10:58:00,young fit runners,2.1356896416916293
965,2009-03-03 08:05:19,less fit and older,20.505677303471316
966,2009-03-15 05:49:56,less fit and older,59.596222871913284
967,2009-03-06 16:27:50,less fit and older,67.414563479738
968,2009-03-28 13:09:51,young fit runners,39.81381479254732
969,2009-03-18 02:47:39,less fit and older,53.679476230036585
970,2009-03-27 19:59:20,young fit runners,26.73382859916712
971,2009-03-11 12:11:58,less fit and older,49.62823408538879
972,2009-03-30 18:03:42,less fit and older,83.90365450761601
973,2009-03-26 05:30:47,young fit runners,2.8405275374184913
974,2009-03-07 22:24:45,young fit runners,11.312828240485395
975,2009-03-03 09:49:06,young fit runners,32.821305095566224
976,2009-03-04 00:35:01,young fit runners,50.41940109983398
977,2009-03-23 17:12:44,young fit runners,78.42602615677947
978,2009-03-16 12:12:15,less fit and older,91.33963371500072
979,2009-03-22 08:29:15,young fit runners,74.21456999548735
980,2009-03-29 06:07:07,young fit runners,20.43168175619484
981,2009-03-07 13:53:59,young fit runners,81.89652880818375
982,2009-03-05 11:40:53,less fit and older,98.56199483392253
983,2009-03-04 14:01:05,young fit runners,48.33038691579792
984,2009-03-31 20:51:13,less fit and older,26.624124799323933
985,2009-03-08 06:01:57,less fit and older,8.51515436526955
986,2009-03-20 16:46:52,less fit and older,79.28797518590191
987,2009-03-03 00:35:39,less fit and older,82.67866206472482
988,2009-03-22 19:12:07,young fit runners,99.42996562059385
989,2009-03-06 00:29:11,young fit runners,5.518448941067522
990,2009-03-05 00:42:50,young fit runners,16.61350136068873
991,2009-03-06 22:13:14,less fit and older,49.54801215653587
992,2009-03-31 18:20:25,less fit and older,44.34105912049616
993,2009-03-19 16:06:00,young fit runners,55.933793998777894
994,2009-03-12 08:55:12,less fit and older,32.28123945143838
995,2009-03-18 13:18:45,less fit and older,95.77506444886316
996,2009-03-15 17:57:10,young fit runners,34.006804965517844
997,2009-03-14 17:23:02,less fit and older,53.24384364781665
998,2009-03-08 16:23:57,young fit runners,31.827290251541886
999,2009-03-04 14:00:24,young fit runners,19.580416753649633
